num,month,day,hour,min,n_px,ce_px,cs_px,n_p,i_uiip,p_uiip,i_f,p_f,i_uiipu,c_pu_p,p_pu,truth
14461,5,31,15,0,3.14,62.32,0.00,1.540,316.25,23.87,435.67,33.13,160.73,0.00,50.99,0
14462,5,31,15,15,3.14,120.80,0.00,1.540,316.45,23.76,435.73,33.14,157.93,0.00,51.01,0
14463,5,31,15,30,3.14,140.35,0.00,1.540,325.66,23.81,433.00,33.28,155.73,0.00,51.05,0
14464,5,31,15,45,3.14,118.91,0.00,1.540,328.84,23.92,432.80,33.31,155.87,0.00,51.04,0
14465,5,31,16,0,3.15,148.73,0.00,1.540,325.96,23.90,434.47,33.23,153.20,0.00,51.03,0
14466,5,31,16,15,3.15,159.39,0.00,1.541,340.96,23.79,435.73,33.18,150.40,0.00,51.02,0
14467,5,31,16,30,3.16,148.78,0.00,1.540,331.79,23.83,433.13,33.32,145.20,0.00,51.01,0
14468,5,31,16,45,3.17,140.57,0.00,1.540,319.89,23.86,435.07,33.23,142.53,0.00,51.02,0
14469,5,31,17,0,3.17,143.38,0.00,1.540,317.75,23.84,434.27,33.27,144.60,0.00,51.01,0
14470,5,31,17,15,3.18,142.36,0.00,1.540,310.63,23.80,433.20,33.31,147.73,0.00,51.03,0
14471,5,31,17,30,3.19,158.42,0.00,1.540,302.36,23.78,433.07,33.34,146.47,0.00,51.07,0
14472,5,31,17,45,3.20,164.77,0.00,1.540,327.73,23.86,435.80,33.24,145.47,0.00,51.06,0
14473,5,31,18,0,3.21,149.01,0.00,1.540,312.26,23.90,435.87,33.26,145.87,0.00,51.04,0
14474,5,31,18,15,3.22,146.95,0.00,1.541,313.11,23.89,434.73,33.29,148.53,0.00,51.10,0
14475,5,31,18,30,3.22,151.14,0.00,1.540,311.20,23.88,449.73,33.39,150.20,0.00,51.09,0
14476,5,31,18,45,3.22,158.31,0.00,1.540,289.18,23.84,451.27,33.35,147.73,0.00,51.11,0
14477,5,31,19,0,3.23,142.71,0.00,1.540,295.49,23.91,450.93,33.36,154.20,0.00,51.11,0
14478,5,31,19,15,3.24,140.53,0.00,1.540,293.30,23.84,451.00,33.33,154.27,0.00,51.12,0
14479,5,31,19,30,3.24,113.85,0.00,1.540,314.69,23.78,451.80,33.29,161.80,0.00,51.07,0
14480,5,31,19,45,3.24,111.75,2.99,1.539,286.89,20.80,452.47,33.26,143.00,0.00,50.97,0
14481,5,31,20,0,3.24,0.00,225.41,1.505,206.26,18.55,475.20,31.93,203.47,0.00,48.04,0
14482,5,31,20,15,3.19,0.00,251.45,1.459,204.52,18.71,466.53,31.71,205.87,0.00,47.83,0
14483,5,31,20,30,3.14,0.00,275.85,1.404,198.37,20.52,446.00,31.44,199.13,0.00,47.73,0
14484,5,31,20,45,3.09,0.00,291.77,1.353,197.62,20.34,448.53,31.27,198.40,0.00,47.44,0
14485,5,31,21,0,3.02,0.00,286.37,1.300,197.60,20.36,450.07,31.22,199.07,0.00,47.39,0
14486,5,31,21,15,2.97,0.00,274.46,1.250,196.37,20.76,446.53,31.37,198.47,0.00,47.67,0
14487,5,31,21,30,2.90,0.00,290.89,1.210,195.59,20.92,448.27,31.23,196.53,0.00,47.52,0
14488,5,31,21,45,2.85,0.00,261.67,1.173,197.43,20.69,449.80,31.25,199.53,0.00,47.61,0
14489,5,31,22,0,2.79,0.00,189.14,1.136,153.08,18.88,440.73,31.75,154.60,0.00,48.38,0
14490,5,31,22,15,2.75,0.00,130.22,1.083,134.12,19.32,432.87,32.15,135.40,0.00,48.79,0
14491,5,31,22,30,2.71,0.00,102.97,1.028,131.31,20.37,434.13,32.13,132.47,0.00,49.17,0
14492,5,31,22,45,2.67,0.00,51.31,0.986,130.11,20.67,427.73,32.46,131.40,0.00,49.31,0
14493,5,31,23,0,2.65,146.31,14.76,0.953,173.47,21.03,421.13,33.01,133.53,0.00,50.74,0
14494,5,31,23,15,2.65,402.00,0.00,0.941,236.17,22.80,450.33,33.82,281.67,0.00,52.14,0
14495,5,31,23,30,2.69,467.50,0.00,0.941,224.88,22.80,481.40,34.54,291.93,0.00,52.76,0
14496,5,31,23,45,2.74,468.85,0.00,0.940,241.50,22.65,479.87,34.54,290.60,0.00,52.88,0
14497,6,1,0,0,2.80,468.91,0.00,0.962,394.83,24.14,476.27,34.61,264.60,0.00,52.83,0
14498,6,1,0,15,2.85,430.07,0.00,1.027,452.83,25.73,479.73,34.44,165.33,0.00,51.93,0
14499,6,1,0,30,2.89,460.47,0.00,1.095,431.99,25.93,459.47,34.65,164.60,0.00,52.16,0
14500,6,1,0,45,2.94,480.91,0.00,1.174,438.61,25.76,455.67,34.80,162.73,0.00,52.26,0
14501,6,1,1,0,2.99,475.59,0.00,1.257,459.11,25.03,454.60,34.76,163.33,0.00,52.39,0
14502,6,1,1,15,3.05,475.27,0.00,1.329,463.68,25.19,451.47,34.86,162.27,0.00,52.36,0
14503,6,1,1,30,3.10,471.69,0.00,1.397,454.41,25.51,448.60,34.95,161.80,0.00,52.48,0
14504,6,1,1,45,3.15,460.36,0.00,1.465,449.27,25.63,453.53,34.78,162.67,0.00,52.37,0
14505,6,1,2,0,3.20,456.30,0.00,1.532,466.27,25.33,452.07,34.80,163.47,0.00,52.40,0
14506,6,1,2,15,3.25,466.29,0.00,1.591,463.32,25.09,448.47,34.93,162.47,0.00,52.45,0
14507,6,1,2,30,3.30,474.35,0.00,1.645,463.12,25.18,446.00,35.02,161.73,0.00,52.63,0
14508,6,1,2,45,3.35,477.92,0.00,1.698,458.67,25.27,444.00,35.10,161.20,0.00,52.61,0
14509,6,1,3,0,3.40,419.12,0.00,1.751,475.91,24.33,454.13,34.73,149.20,0.00,52.25,0
14510,6,1,3,15,3.45,385.13,0.00,1.799,474.58,25.88,455.93,34.66,128.93,0.00,52.07,0
14511,6,1,3,30,3.49,405.77,0.00,1.865,494.04,28.70,452.73,34.78,127.07,0.00,52.23,0
14512,6,1,3,45,3.53,404.32,0.00,1.937,491.75,28.84,449.80,34.86,127.87,0.00,52.11,0
14513,6,1,4,0,3.57,366.43,0.00,2.009,501.88,28.51,458.93,34.54,130.20,0.00,52.01,0
14514,6,1,4,15,3.60,344.39,0.00,2.091,500.31,28.52,458.67,34.59,129.07,0.00,52.09,0
14515,6,1,4,30,3.64,334.69,0.00,2.178,502.79,28.47,460.80,34.48,130.27,0.00,51.93,0
14516,6,1,4,45,3.67,335.31,0.00,2.270,490.04,28.78,460.20,34.49,130.27,0.00,51.90,0
14517,6,1,5,0,3.70,325.47,0.00,2.363,503.15,28.51,458.33,34.52,130.93,0.00,51.95,0
14518,6,1,5,15,3.73,300.01,0.00,2.453,511.56,28.12,435.67,34.37,131.00,0.00,51.92,0
14519,6,1,5,30,3.76,297.31,0.00,2.540,491.95,28.63,424.00,34.42,129.87,0.00,52.00,0
14520,6,1,5,45,3.79,312.02,0.00,2.634,507.62,28.29,423.20,34.50,128.80,0.00,52.06,0
14521,6,1,6,0,3.81,259.31,0.00,2.721,505.86,28.28,428.20,34.27,131.07,0.00,51.82,0
14522,6,1,6,15,3.83,221.39,0.00,2.803,508.88,28.16,429.47,34.17,114.93,0.00,51.84,0
14523,6,1,6,30,3.85,64.62,0.19,2.885,507.90,28.24,432.27,34.05,7.67,0.00,51.30,0
14524,6,1,6,45,3.84,21.65,4.24,2.947,367.89,22.41,436.40,33.83,7.47,0.00,51.09,0
14525,6,1,7,0,3.83,0.00,54.53,2.948,270.06,21.54,445.00,33.44,5.27,0.00,50.63,0
14526,6,1,7,15,3.80,0.00,115.89,2.913,187.55,18.69,448.07,33.24,5.93,0.00,50.61,0
14527,6,1,7,30,3.77,0.00,334.59,2.869,206.18,18.95,462.60,31.67,205.47,17.78,47.57,0
14528,6,1,7,45,3.70,0.00,364.39,2.829,214.71,20.20,440.40,31.30,218.07,25.18,47.17,0
14529,6,1,8,0,3.63,0.00,390.14,2.785,221.02,18.41,441.33,31.01,221.80,27.93,46.80,0
14530,6,1,8,15,3.55,0.00,414.79,2.710,218.55,18.94,448.07,30.80,219.27,25.09,46.57,0
14531,6,1,8,30,3.48,0.00,378.86,2.611,215.93,19.72,447.67,30.90,216.73,24.66,46.71,0
14532,6,1,8,45,3.41,0.00,335.40,2.515,216.98,19.97,440.00,31.31,218.67,27.57,47.39,0
14533,6,1,9,0,3.34,0.00,328.13,2.419,221.34,19.18,437.40,31.44,221.87,24.95,47.52,0
14534,6,1,9,15,3.28,0.00,331.63,2.325,221.09,19.02,440.80,31.29,221.60,24.52,47.24,0
14535,6,1,9,30,3.21,0.00,330.05,2.225,222.28,18.71,442.53,31.19,223.20,30.88,47.11,0
14536,6,1,9,45,3.14,0.00,332.51,2.131,227.63,19.43,445.73,31.03,227.53,25.01,47.03,0
14537,6,1,10,0,3.08,0.00,347.53,2.049,256.56,21.52,444.80,31.02,257.20,27.78,46.73,0
14538,6,1,10,15,3.02,0.00,346.07,1.985,258.82,21.20,444.13,31.10,259.93,26.36,46.76,0
14539,6,1,10,30,2.95,0.00,327.60,1.922,256.69,21.48,446.87,30.96,258.13,25.05,46.65,0
14540,6,1,10,45,2.89,0.00,310.71,1.859,258.23,21.22,446.20,30.98,259.60,24.83,46.64,0
14541,6,1,11,0,2.82,0.00,289.70,1.793,260.25,21.18,440.67,31.29,261.53,5.41,46.94,0
14542,6,1,11,15,2.76,0.00,299.78,1.731,257.37,21.48,443.40,31.11,258.80,0.27,46.73,0
14543,6,1,11,30,2.70,0.00,300.98,1.672,256.48,21.60,445.67,30.96,258.53,0.06,46.60,0
14544,6,1,11,45,2.64,0.00,296.73,1.613,255.58,21.94,445.53,30.96,256.73,0.00,46.64,0
14545,6,1,12,0,2.58,0.00,277.49,1.565,253.71,22.17,443.00,31.13,255.07,0.00,46.77,0
14546,6,1,12,15,2.52,0.00,263.50,1.525,256.29,21.81,444.40,31.07,257.47,0.00,46.82,0
14547,6,1,12,30,2.47,0.00,249.13,1.491,253.72,22.29,445.93,30.99,255.80,0.00,46.84,0
14548,6,1,12,45,2.42,0.00,255.87,1.462,255.98,21.80,444.40,31.08,256.40,0.00,46.74,0
14549,6,1,13,0,2.36,82.95,79.72,1.431,275.20,22.65,426.00,32.05,167.73,0.00,49.52,0
14550,6,1,13,15,2.34,110.44,0.00,1.418,333.94,23.80,421.13,32.33,169.53,0.00,50.13,0
14551,6,1,13,30,2.34,101.46,0.00,1.410,323.86,23.82,420.80,32.37,169.33,0.00,50.37,0
14552,6,1,13,45,2.34,113.72,0.00,1.410,326.59,23.85,421.07,32.38,169.67,0.00,50.31,0
14553,6,1,14,0,2.34,230.27,0.00,1.408,324.59,23.86,440.20,32.66,298.60,0.00,51.48,0
14554,6,1,14,15,2.35,278.25,0.00,1.405,324.17,23.85,460.87,32.86,354.47,0.00,51.90,0
14555,6,1,14,30,2.38,294.71,0.00,1.400,300.46,23.87,457.00,33.01,348.73,0.00,51.99,0
14556,6,1,14,45,2.40,276.14,0.00,1.400,298.43,22.94,460.13,32.85,342.80,0.00,51.77,0
14557,6,1,15,0,2.43,289.21,0.00,1.400,316.70,22.71,457.73,32.96,351.93,0.00,51.97,0
14558,6,1,15,15,2.45,305.55,0.00,1.400,307.28,22.84,455.80,33.05,351.20,0.00,52.14,0
14559,6,1,15,30,2.48,332.13,0.00,1.400,284.00,22.87,450.53,33.31,348.00,0.00,52.33,0
14560,6,1,15,45,2.51,335.74,0.00,1.400,288.41,22.76,452.33,33.23,348.07,0.00,52.28,0
14561,6,1,16,0,2.55,351.19,0.00,1.400,304.40,22.83,451.53,33.24,346.27,0.00,52.41,0
14562,6,1,16,15,2.58,338.64,0.00,1.400,295.21,22.80,449.87,33.37,347.07,0.00,52.41,0
14563,6,1,16,30,2.61,365.21,0.00,1.400,300.69,22.80,447.40,33.44,345.40,0.00,52.54,0
14564,6,1,16,45,2.65,359.62,0.00,1.400,286.94,22.72,446.67,33.50,344.80,0.00,52.65,0
14565,6,1,17,0,2.69,346.83,0.00,1.401,293.12,22.86,448.33,33.44,345.47,0.00,52.56,0
14566,6,1,17,15,2.72,356.24,0.00,1.400,286.86,22.74,447.80,33.44,330.67,0.00,52.41,0
14567,6,1,17,30,2.76,332.55,0.00,1.400,300.16,22.77,449.47,33.31,303.27,0.00,52.03,0
14568,6,1,17,45,2.79,319.83,0.00,1.400,300.52,22.85,450.93,33.26,303.13,0.00,52.06,0
14569,6,1,18,0,2.82,280.39,0.00,1.400,292.73,22.86,453.00,33.18,305.00,0.00,51.97,0
14570,6,1,18,15,2.84,310.86,0.00,1.400,310.27,22.82,448.20,33.39,302.53,0.00,52.13,0
14571,6,1,18,30,2.87,304.02,0.00,1.400,297.07,22.82,447.73,33.41,302.67,0.00,52.16,0
14572,6,1,18,45,2.90,296.71,0.00,1.401,312.69,22.96,448.87,33.34,304.93,0.00,51.98,0
14573,6,1,19,0,2.92,276.96,0.00,1.400,311.50,23.45,450.40,33.31,304.67,0.00,51.99,0
14574,6,1,19,15,2.95,277.98,0.00,1.400,335.32,23.31,448.07,33.40,304.20,0.00,52.07,0
14575,6,1,19,30,2.98,270.07,0.00,1.400,332.86,23.31,450.07,33.29,303.40,0.00,51.98,0
14576,6,1,19,45,3.00,234.90,0.00,1.400,316.81,22.55,449.47,33.30,300.27,0.00,51.88,0
14577,6,1,20,0,3.02,4.44,187.99,1.379,178.88,18.38,476.93,31.75,173.13,0.00,47.90,0
14578,6,1,20,15,2.98,0.00,199.75,1.323,173.03,20.10,472.27,32.01,173.93,0.00,48.35,0
14579,6,1,20,30,2.93,0.00,211.33,1.265,173.57,19.88,473.67,31.88,174.13,0.00,48.33,0
14580,6,1,20,45,2.88,0.00,205.92,1.204,172.74,20.12,474.07,31.84,173.80,0.00,48.34,0
14581,6,1,21,0,2.83,0.00,204.85,1.144,171.89,20.01,473.87,31.85,173.73,0.00,48.06,0
14582,6,1,21,15,2.79,0.00,233.79,1.078,172.82,19.76,472.07,31.50,174.07,0.00,47.90,0
14583,6,1,21,30,2.74,0.00,242.09,1.015,171.07,20.03,451.87,31.33,171.93,0.00,47.71,0
14584,6,1,21,45,2.68,0.00,248.31,0.961,171.03,20.16,457.00,31.24,171.73,0.00,47.75,0
14585,6,1,22,0,2.63,0.00,217.88,0.913,169.95,20.54,453.80,31.43,171.40,0.00,47.90,0
14586,6,1,22,15,2.58,0.00,169.70,0.867,170.76,20.70,448.07,31.78,172.27,0.00,48.29,0
14587,6,1,22,30,2.54,0.00,138.22,0.827,170.67,20.99,446.00,31.89,171.20,0.00,48.49,0
14588,6,1,22,45,2.50,0.00,127.25,0.798,169.91,21.27,446.07,31.92,171.33,0.00,48.54,0
14589,6,1,23,0,2.47,0.00,97.71,0.771,170.71,21.28,442.13,32.11,171.27,0.00,48.90,0
14590,6,1,23,15,2.43,0.00,44.64,0.749,171.06,21.27,441.27,32.20,172.40,0.00,48.82,0
14591,6,1,23,30,2.41,60.47,20.15,0.725,163.52,20.99,450.33,32.47,116.47,0.00,49.33,0
14592,6,1,23,45,2.40,354.51,0.00,0.710,232.77,22.72,448.27,33.24,171.27,0.00,51.31,0
14593,6,2,0,0,2.43,395.31,0.00,0.731,393.52,24.83,444.13,33.43,199.40,0.00,51.41,0
14594,6,2,0,15,2.47,400.31,0.00,0.806,440.01,25.73,441.13,33.61,198.07,0.00,51.55,0
14595,6,2,0,30,2.51,450.42,0.00,0.887,421.70,25.69,434.67,33.95,196.47,0.00,51.99,0
14596,6,2,0,45,2.56,478.25,0.00,0.968,413.38,25.90,431.40,34.12,196.20,0.00,52.01,0
14597,6,2,1,0,2.61,479.54,0.00,1.050,402.52,25.76,427.13,34.35,194.47,0.00,52.31,0
14598,6,2,1,15,2.66,477.16,0.00,1.132,409.46,25.80,427.33,34.35,195.13,0.00,52.23,0
14599,6,2,1,30,2.72,481.29,0.00,1.213,397.25,26.22,425.53,34.49,194.93,0.00,52.48,0
14600,6,2,1,45,2.78,499.75,0.00,1.296,400.68,26.86,422.53,34.67,193.80,0.00,52.52,0
14601,6,2,2,0,2.83,519.29,0.00,1.379,410.96,26.70,421.00,34.73,243.00,0.00,52.97,0
14602,6,2,2,15,2.89,543.11,0.00,1.459,416.80,26.78,416.27,35.03,250.27,0.00,53.34,0
14603,6,2,2,30,2.96,541.38,0.00,1.538,419.54,26.93,414.40,35.16,249.47,0.00,53.37,0
14604,6,2,2,45,3.02,537.49,0.00,1.619,419.12,26.81,414.47,35.14,247.07,0.00,53.41,0
14605,6,2,3,0,3.08,526.91,0.00,1.697,432.64,26.66,411.33,35.14,246.60,0.00,53.40,0
14606,6,2,3,15,3.14,482.02,0.00,1.776,433.93,26.73,447.53,34.93,173.53,0.00,52.56,0
14607,6,2,3,30,3.20,481.19,0.00,1.857,412.47,26.90,445.20,35.05,170.20,0.00,52.70,0
14608,6,2,3,45,3.26,489.73,0.00,1.936,412.10,26.88,443.07,35.11,170.00,0.00,52.76,0
14609,6,2,4,0,3.31,483.03,0.00,2.016,396.38,26.92,444.33,35.09,181.07,0.00,52.87,0
14610,6,2,4,15,3.37,481.19,0.00,2.100,389.89,26.83,441.20,35.20,185.40,0.00,53.04,0
14611,6,2,4,30,3.42,487.80,0.00,2.179,404.57,26.88,439.33,35.24,185.73,0.00,53.13,0
14612,6,2,4,45,3.47,476.66,0.00,2.261,404.39,26.77,440.60,35.22,185.87,0.00,53.09,0
14613,6,2,5,0,3.53,469.19,0.00,2.341,419.22,26.76,439.53,35.25,185.27,0.00,52.99,0
14614,6,2,5,15,3.59,430.69,0.00,2.421,406.09,26.74,446.47,35.01,187.33,0.00,52.77,0
14615,6,2,5,30,3.63,449.27,0.00,2.501,397.69,26.90,440.87,35.19,186.93,0.00,52.98,0
14616,6,2,5,45,3.68,445.60,0.00,2.583,395.59,26.76,442.80,35.17,186.60,0.00,52.95,0
14617,6,2,6,0,3.73,433.93,0.00,2.664,416.21,26.74,444.27,35.10,187.27,0.00,53.13,0
14618,6,2,6,15,3.78,365.54,0.00,2.744,434.44,26.59,450.87,34.87,186.87,0.00,52.74,0
14619,6,2,6,30,3.82,335.21,0.00,2.823,445.96,26.40,458.13,34.61,188.93,0.00,52.41,0
14620,6,2,6,45,3.85,295.05,0.00,2.888,327.74,24.07,464.60,34.37,191.13,0.00,52.32,0
14621,6,2,7,0,3.88,197.14,5.50,2.898,258.96,21.05,477.60,33.91,184.93,0.00,51.65,0
14622,6,2,7,15,3.89,0.00,214.97,2.865,223.31,20.25,499.60,32.84,224.07,0.00,48.80,0
14623,6,2,7,30,3.84,0.00,271.09,2.822,228.83,19.51,505.80,32.52,229.87,21.45,48.20,0
14624,6,2,7,45,3.79,0.00,304.85,2.779,227.52,19.17,475.13,32.06,228.40,26.20,47.69,0
14625,6,2,8,0,3.73,0.00,351.94,2.732,231.09,18.27,453.60,31.61,231.60,25.00,47.46,0
14626,6,2,8,15,3.66,0.00,382.96,2.663,223.82,19.44,440.00,31.12,224.60,25.42,46.97,0
14627,6,2,8,30,3.59,0.00,364.83,2.580,226.46,19.22,438.27,31.26,226.40,24.79,47.12,0
14628,6,2,8,45,3.52,0.00,314.29,2.495,227.32,19.52,429.53,31.69,227.67,25.41,47.77,0
14629,6,2,9,0,3.46,0.00,279.75,2.413,223.46,20.18,428.80,31.84,224.87,24.98,47.84,0
14630,6,2,9,15,3.40,0.00,287.03,2.341,222.12,20.65,439.27,31.69,223.07,24.46,47.76,0
14631,6,2,9,30,3.34,0.00,295.00,2.275,221.36,20.92,440.53,31.62,222.00,26.29,47.67,0
14632,6,2,9,45,3.29,0.00,286.99,2.211,221.80,20.65,439.47,31.67,222.33,24.32,47.75,0
14633,6,2,10,0,3.23,0.00,273.00,2.146,222.29,20.39,439.27,31.68,223.00,24.34,47.56,0
14634,6,2,10,15,3.17,0.00,271.89,2.077,221.75,20.56,441.33,31.59,223.13,24.94,47.60,0
14635,6,2,10,30,3.11,0.00,270.21,2.001,222.14,20.50,439.93,31.65,223.67,26.09,47.64,0
14636,6,2,10,45,3.06,0.00,161.07,1.936,239.49,21.73,427.07,32.41,137.07,24.83,49.22,0
14637,6,2,11,0,3.02,91.62,6.08,1.883,265.29,21.76,416.67,33.04,142.87,5.54,50.99,0
14638,6,2,11,15,3.02,299.91,0.00,1.827,267.76,21.83,432.00,33.48,345.13,0.27,52.71,0
14639,6,2,11,30,3.05,300.89,0.00,1.769,283.58,21.76,431.87,33.48,357.47,0.06,52.76,0
14640,6,2,11,45,3.07,332.50,0.00,1.708,276.31,21.88,426.73,33.73,353.87,0.00,52.96,0
14641,6,2,12,0,3.10,269.29,0.00,1.662,285.91,22.75,432.53,33.48,297.47,0.00,52.08,0
14642,6,2,12,15,3.13,270.65,0.00,1.629,308.95,22.71,429.53,33.63,291.47,0.00,52.21,0
14643,6,2,12,30,3.15,242.58,0.00,1.598,298.53,22.72,436.67,33.36,293.20,0.00,52.09,0
14644,6,2,12,45,3.17,266.44,0.00,1.568,294.28,22.72,452.67,33.63,320.73,0.00,52.39,0
14645,6,2,13,0,3.19,310.23,0.00,1.541,270.50,22.31,449.00,33.76,320.33,0.00,52.47,0
14646,6,2,13,15,3.22,315.40,0.00,1.516,263.38,22.31,448.47,33.83,346.60,0.00,52.80,0
14647,6,2,13,30,3.25,315.73,0.00,1.485,260.03,22.26,447.93,33.78,347.60,0.00,52.86,0
14648,6,2,13,45,3.28,309.37,0.00,1.460,293.02,23.15,448.20,33.78,347.47,0.00,52.78,0
14649,6,2,14,0,3.31,304.77,0.00,1.450,322.21,23.85,449.47,33.73,346.20,0.00,52.85,0
14650,6,2,14,15,3.34,286.99,0.00,1.447,331.64,23.87,449.93,33.71,346.07,0.00,52.75,0
14651,6,2,14,30,3.36,300.87,0.00,1.440,325.92,23.86,446.07,33.88,344.60,0.00,52.93,0
14652,6,2,14,45,3.39,240.75,0.00,1.440,326.03,23.82,450.27,33.66,306.20,0.00,52.38,0
14653,6,2,15,0,3.41,231.53,0.00,1.435,324.58,23.85,448.67,33.77,260.87,0.00,52.05,0
14654,6,2,15,15,3.43,142.59,0.00,1.430,300.52,23.29,453.93,33.46,140.53,0.00,51.15,0
14655,6,2,15,30,3.43,152.93,0.00,1.422,292.49,23.14,451.33,33.55,140.13,0.00,51.22,0
14656,6,2,15,45,3.44,177.62,0.00,1.407,307.53,23.52,448.67,33.73,138.87,0.00,51.41,0
14657,6,2,16,0,3.45,171.88,0.00,1.401,316.66,23.95,448.93,33.69,140.33,0.00,51.29,0
14658,6,2,16,15,3.46,220.09,0.00,1.400,317.73,24.14,447.67,33.76,176.93,0.00,51.61,0
14659,6,2,16,30,3.47,230.69,0.00,1.400,316.87,23.99,446.53,33.81,186.73,0.00,51.82,0
14660,6,2,16,45,3.49,213.11,0.00,1.400,334.60,24.10,449.73,33.63,186.53,0.00,51.50,0
14661,6,2,17,0,3.50,195.95,0.00,1.400,321.31,24.07,447.93,33.73,186.13,0.00,51.63,0
14662,6,2,17,15,3.51,211.99,0.00,1.400,317.76,24.10,448.73,33.67,185.60,0.00,51.75,0
14663,6,2,17,30,3.53,202.11,0.00,1.400,320.59,23.99,448.07,33.71,157.53,0.00,51.44,0
14664,6,2,17,45,3.54,182.67,0.00,1.400,327.97,23.99,447.13,33.75,137.40,0.00,51.41,0
14665,6,2,18,0,3.55,184.71,0.00,1.400,316.17,24.01,448.07,33.69,136.53,0.00,51.42,0
14666,6,2,18,15,3.56,183.85,0.00,1.400,328.04,23.99,449.67,33.56,137.67,0.00,51.28,0
14667,6,2,18,30,3.57,161.88,0.00,1.400,347.53,23.94,437.33,33.59,137.87,0.00,51.37,0
14668,6,2,18,45,3.58,148.30,0.00,1.400,357.28,24.04,425.27,33.61,134.33,0.00,51.02,0
14669,6,2,19,0,3.59,1.06,184.17,1.387,238.06,21.42,446.67,32.44,216.27,0.00,48.56,0
14670,6,2,19,15,3.55,0.00,236.54,1.348,242.27,19.34,449.53,32.24,242.80,0.00,48.15,0
14671,6,2,19,30,3.50,0.00,220.10,1.306,239.64,20.23,449.33,32.23,240.20,0.00,48.26,0
14672,6,2,19,45,3.45,0.00,228.07,1.265,238.32,20.44,447.40,32.37,239.80,0.00,48.24,0
14673,6,2,20,0,3.39,0.00,229.41,1.217,233.43,21.36,450.93,32.18,235.20,0.00,48.03,0
14674,6,2,20,15,3.35,0.00,261.62,1.169,233.13,21.29,453.93,32.01,233.80,0.00,47.91,0
14675,6,2,20,30,3.29,0.00,272.00,1.127,231.08,21.54,455.73,31.80,232.87,0.00,47.66,0
14676,6,2,20,45,3.24,0.00,258.33,1.089,233.02,21.20,457.53,31.69,234.80,0.00,47.86,0
14677,6,2,21,0,3.18,0.00,256.88,1.057,232.00,21.20,455.60,31.80,232.93,0.00,47.67,0
14678,6,2,21,15,3.13,0.00,295.23,1.019,232.03,20.88,459.93,31.33,233.53,0.00,47.27,0
14679,6,2,21,30,3.07,0.00,294.41,0.983,229.88,21.50,446.60,31.37,230.53,0.00,47.41,0
14680,6,2,21,45,3.01,0.00,258.01,0.951,230.56,21.54,443.20,31.58,232.07,0.00,47.66,0
14681,6,2,22,0,2.96,0.00,227.28,0.916,233.84,20.76,443.80,31.57,235.60,0.00,47.54,0
14682,6,2,22,15,2.91,0.00,197.53,0.880,232.37,21.37,436.20,32.02,233.60,0.00,47.87,0
14683,6,2,22,30,2.86,0.00,174.48,0.845,233.04,21.44,438.53,31.91,233.73,0.00,47.99,0
14684,6,2,22,45,2.82,0.00,137.07,0.816,232.15,21.83,434.20,32.17,232.80,0.00,48.30,0
14685,6,2,23,0,2.78,0.00,105.47,0.799,231.53,22.25,432.20,32.26,232.67,0.00,48.41,0
14686,6,2,23,15,2.75,19.43,20.79,0.778,147.52,18.30,425.40,32.67,149.53,0.00,49.51,0
14687,6,2,23,30,2.73,44.70,0.00,0.738,121.41,18.54,422.33,32.86,117.73,0.00,49.82,0
14688,6,2,23,45,2.72,319.63,0.00,0.712,197.24,22.31,444.47,33.71,139.87,0.00,51.50,0
14689,6,3,0,0,2.75,396.11,0.00,0.730,400.85,24.97,459.73,33.92,187.00,0.00,51.71,0
14690,6,3,0,15,2.79,390.82,0.00,0.802,460.16,25.40,458.20,34.00,186.07,0.00,51.64,0
14691,6,3,0,30,2.83,450.58,0.00,0.877,450.25,26.18,452.00,34.33,183.87,0.00,51.95,0
14692,6,3,0,45,2.88,486.93,0.00,0.957,432.51,26.71,449.80,34.46,183.13,0.00,52.15,0
14693,6,3,1,0,2.93,476.22,0.00,1.036,455.16,25.86,449.80,34.44,183.87,0.00,52.11,0
14694,6,3,1,15,2.98,487.95,0.00,1.113,474.11,25.01,447.13,34.62,182.33,0.00,52.46,0
14695,6,3,1,30,3.03,481.96,0.00,1.183,464.98,25.23,443.40,34.77,181.40,0.00,52.58,0
14696,6,3,1,45,3.09,481.91,0.00,1.244,457.05,25.67,443.47,34.82,180.93,0.00,52.68,0
14697,6,3,2,0,3.14,428.19,0.00,1.309,484.85,26.94,450.07,34.43,120.67,0.00,51.93,0
14698,6,3,2,15,3.19,399.26,0.00,1.374,497.13,26.85,449.53,34.44,116.67,0.00,51.80,0
14699,6,3,2,30,3.23,420.00,0.00,1.437,498.16,26.82,449.87,34.45,116.47,0.00,51.97,0
14700,6,3,2,45,3.27,430.57,0.00,1.499,495.50,26.84,445.93,34.65,114.80,0.00,52.10,0
14701,6,3,3,0,3.32,391.69,0.00,1.563,529.87,27.50,450.60,34.38,116.53,0.00,51.73,0
14702,6,3,3,15,3.35,368.45,0.00,1.628,526.88,29.37,449.60,34.43,116.00,0.00,51.93,0
14703,6,3,3,30,3.39,388.21,0.00,1.707,511.70,29.89,450.13,34.42,114.53,0.00,51.94,0
14704,6,3,3,45,3.43,387.29,0.00,1.788,518.59,29.79,442.73,34.50,114.27,0.00,51.96,0
